block,number,placement,code,coordX,coord-Y,expandX,expand-Y,Blok Rumah,Spesifikasi,test1,test2,test3,test4,test5,test6,test7,test8,test9,test10,test11,test12
k15,18,vert,comv,5889.5,3903.5,72,144,K15/18,36/72 (6x12),,,,,,,,,,,,
k15,19,vert,comv,5961.5,3903.5,72,144,K15/19,36/72 (6x12),,,,,,,,,,,,
k15,20,vert,comv36,6033.5,3903.5,108,144,K15/20,36/72 (6x12) +36,,,,,,,,,,,,
k16,43,vert,subv,5097.5,3447.5,72,120,K16/43,27/60 (6x10),,,,,,,,,,,,
k16,42,vert,subv,5169.5,3447.5,72,120,K16/42,27/60 (6x10),,,,,,,,,,,,
k16,41,vert,subv,5241.5,3447.5,72,120,K16/41,27/60 (6x10),,,,,,,,,,,,
k16,40,vert,subv,5313.5,3447.5,72,120,K16/40,27/60 (6x10),,,,,,,,,,,,
k16,39,vert,subv,5385.5,3447.5,72,120,K16/39,27/60 (6x10),,,,,,,,,,,,
k16,38,vert,subv,5457.5,3447.5,72,120,K16/38,27/60 (6x10),,,,,,,,,,,,
k16,37,vert,subv,5529.5,3447.5,72,120,K16/37,27/60 (6x10),,,,,,,,,,,,
k16,36,vert,subv,5601.5,3447.5,72,120,K16/36,27/60 (6x10),,,,,,,,,,,,
k16,35,vert,subv,5673.5,3447.5,72,120,K16/35,27/60 (6x10),,,,,,,,,,,,
k16,34,vert,subv,5745.5,3447.5,72,120,K16/34,27/60 (6x10),,,,,,,,,,,,
k16,33,vert,subv,5817.5,3447.5,72,120,K16/33,27/60 (6x10),,,,,,,,,,,,
k16,32,vert,subv,5889.5,3447.5,72,120,K16/32,27/60 (6x10),,,,,,,,,,,,
k16,31,vert,subv,5961.5,3447.5,72,120,K16/31,27/60 (6x10),,,,,,,,,,,,
k16,30,vert,subv30,6033.5,3447.5,108,120,K16/30,27/60 (6x10) +30,,,,,,,,,,,,
k16,4,vert,subv,5097.5,3567.5,72,120,K16/04,27/60 (6x10),,,,,,,,,,,,
k16,5,vert,subv,5169.5,3567.5,72,120,K16/05,27/60 (6x10),,,,,,,,,,,,
k16,6,vert,subv,5241.5,3567.5,72,120,K16/06,27/60 (6x10),,,,,,,,,,,,
k16,7,vert,subv,5313.5,3567.5,72,120,K16/07,27/60 (6x10),,,,,,,,,,,,
k16,8,vert,subv,5385.5,3567.5,72,120,K16/08,27/60 (6x10),,,,,,,,,,,,
k16,9,vert,subv,5457.5,3567.5,72,120,K16/09,27/60 (6x10),,,,,,,,,,,,
k16,10,vert,subv,5529.5,3567.5,72,120,K16/10,27/60 (6x10),,,,,,,,,,,,
k16,11,vert,subv,5601.5,3567.5,72,120,K16/11,27/60 (6x10),,,,,,,,,,,,
k16,12,vert,subv,5673.5,3567.5,72,120,K16/12,27/60 (6x10),,,,,,,,,,,,
k16,13,vert,subv,5745.5,3567.5,72,120,K16/12A,27/60 (6x10),,,,,,,,,,,,
k16,14,vert,subv,5817.5,3567.5,72,120,K16/14,27/60 (6x10),,,,,,,,,,,,
k16,15,vert,subv,5889.5,3567.5,72,120,K16/15,27/60 (6x10),,,,,,,,,,,,
k16,16,vert,subv,5961.5,3567.5,72,120,K16/16,27/60 (6x10),,,,,,,,,,,,
k16,17,vert,subv30,6033.5,3567.5,108,120,K16/17,27/60 (6x10) +30,,,,,,,,,,,,
k17,41,vert,subv30,5205.5,3123.5,108,120,K17/41,27/60 (6x10) +30,,,,,,,,,,,,
k17,40,vert,subv,5313.5,3123.5,72,120,K17/40,27/60 (6x10),,,,,,,,,,,,
k17,39,vert,subv,5385.5,3123.5,72,120,K17/39,27/60 (6x10),,,,,,,,,,,,
k17,38,vert,subv,5457.5,3123.5,72,120,K17/38,27/60 (6x10),,,,,,,,,,,,
k17,37,vert,subv,5529.5,3123.5,72,120,K17/37,27/60 (6x10),,,,,,,,,,,,
k17,36,vert,subv,5601.5,3123.5,72,120,K17/36,27/60 (6x10),,,,,,,,,,,,
k17,35,vert,subv,5673.5,3123.5,72,120,K17/35,27/60 (6x10),,,,,,,,,,,,
k17,34,vert,subv,5745.5,3123.5,72,120,K17/34,27/60 (6x10),,,,,,,,,,,,
k17,33,vert,subv,5817.5,3123.5,72,120,K17/33,27/60 (6x10),,,,,,,,,,,,
k17,32,vert,subv,5889.5,3123.5,72,120,K17/32,27/60 (6x10),,,,,,,,,,,,
k17,31,vert,subv,5961.5,3123.5,72,120,K17/31,27/60 (6x10),,,,,,,,,,,,
k17,30,vert,subv30,6033.5,3123.5,108,120,K17/30,27/60 (6x10) +30,,,,,,,,,,,,
k17,6,vert,subv30,5205.5,3243.5,108,120,K17/06,27/60 (6x10) +30,,,,,,,,,,,,
k17,7,vert,subv,5313.5,3243.5,72,120,K17/07,27/60 (6x10),,,,,,,,,,,,
k17,8,vert,subv,5385.5,3243.5,72,120,K17/08,27/60 (6x10),,,,,,,,,,,,
k17,9,vert,subv,5457.5,3243.5,72,120,K17/09,27/60 (6x10),,,,,,,,,,,,
k17,10,vert,subv,5529.5,3243.5,72,120,K17/10,27/60 (6x10),,,,,,,,,,,,
k17,11,vert,subv,5601.5,3243.5,72,120,K17/11,27/60 (6x10),,,,,,,,,,,,
k17,12,vert,subv,5673.5,3243.5,72,120,K17/12,27/60 (6x10),,,,,,,,,,,,
k17,13,vert,subv,5745.5,3243.5,72,120,K17/12A,27/60 (6x10),,,,,,,,,,,,
k17,14,vert,subv,5817.5,3243.5,72,120,K17/14,27/60 (6x10),,,,,,,,,,,,
k17,15,vert,subv,5889.5,3243.5,72,120,K17/15,27/60 (6x10),,,,,,,,,,,,
k17,16,vert,subv,5961.5,3243.5,72,120,K17/16,27/60 (6x10),,,,,,,,,,,,
k17,17,vert,subv30,6033.5,3243.5,108,120,K17/17,27/60 (6x10) +30,,,,,,,,,,,,
k18,42,vert,subv,5169.5,2799.5,72,120,K18/42,27/60 (6x10),,,,,,,,,,,,
k18,41,vert,subv,5241.5,2799.5,72,120,K18/41,27/60 (6x10),,,,,,,,,,,,
k18,40,vert,subv,5313.5,2799.5,72,120,K18/40,27/60 (6x10),,,,,,,,,,,,
k18,39,vert,subv,5385.5,2799.5,72,120,K18/39,27/60 (6x10),,,,,,,,,,,,
k18,38,vert,subv,5457.5,2799.5,72,120,K18/38,27/60 (6x10),,,,,,,,,,,,
k18,37,vert,subv,5529.5,2799.5,72,120,K18/37,27/60 (6x10),,,,,,,,,,,,
k18,36,vert,subv,5601.5,2799.5,72,120,K18/36,27/60 (6x10),,,,,,,,,,,,
k18,35,vert,subv,5673.5,2799.5,72,120,K18/35,27/60 (6x10),,,,,,,,,,,,
k18,34,vert,subv,5745.5,2799.5,72,120,K18/34,27/60 (6x10),,,,,,,,,,,,
k18,33,vert,subv,5817.5,2799.5,72,120,K18/33,27/60 (6x10),,,,,,,,,,,,
k18,32,vert,subv,5889.5,2799.5,72,120,K18/32,27/60 (6x10),,,,,,,,,,,,
k18,31,vert,subv,5961.5,2799.5,72,120,K18/31,27/60 (6x10),,,,,,,,,,,,
k18,30,vert,subv30,6033.5,2799.5,108,120,K18/30,27/60 (6x10) +30,,,,,,,,,,,,
k18,5,vert,subv,5169.5,2919.5,72,120,K18/05,27/60 (6x10),,,,,,,,,,,,
k18,6,vert,subv,5241.5,2919.5,72,120,K18/06,27/60 (6x10),,,,,,,,,,,,
k18,7,vert,subv,5313.5,2919.5,72,120,K18/07,27/60 (6x10),,,,,,,,,,,,
k18,8,vert,subv,5385.5,2919.5,72,120,K18/08,27/60 (6x10),,,,,,,,,,,,
k18,9,vert,subv,5457.5,2919.5,72,120,K18/09,27/60 (6x10),,,,,,,,,,,,
k18,10,vert,subv,5529.5,2919.5,72,120,K18/10,27/60 (6x10),,,,,,,,,,,,
k18,11,vert,subv,5601.5,2919.5,72,120,K18/11,27/60 (6x10),,,,,,,,,,,,
k18,12,vert,subv,5673.5,2919.5,72,120,K18/12,27/60 (6x10),,,,,,,,,,,,
k18,13,vert,subv,5745.5,2919.5,72,120,K18/12A,27/60 (6x10),,,,,,,,,,,,
k18,14,vert,subv,5817.5,2919.5,72,120,K18/14,27/60 (6x10),,,,,,,,,,,,
k18,15,vert,subv,5889.5,2919.5,72,120,K18/15,27/60 (6x10),,,,,,,,,,,,
k18,16,vert,subv,5961.5,2919.5,72,120,K18/16,27/60 (6x10),,,,,,,,,,,,
k18,17,vert,subv30,6033.5,2919.5,108,120,K18/17,27/60 (6x10) +30,,,,,,,,,,,,
k19,41,vert,subv30,5205.5,2475.5,108,120,K19/41,27/60 (6x10) +30,,,,,,,,,,,,
k19,40,vert,subv,5313.5,2475.5,72,120,K19/40,27/60 (6x10),,,,,,,,,,,,
k19,39,vert,subv,5385.5,2475.5,72,120,K19/39,27/60 (6x10),,,,,,,,,,,,
k19,38,vert,subv,5457.5,2475.5,72,120,K19/38,27/60 (6x10),,,,,,,,,,,,
k19,37,vert,subv,5529.5,2475.5,72,120,K19/37,27/60 (6x10),,,,,,,,,,,,
k19,36,vert,subv,5601.5,2475.5,72,120,K19/36,27/60 (6x10),,,,,,,,,,,,
k19,35,vert,subv,5673.5,2475.5,72,120,K19/35,27/60 (6x10),,,,,,,,,,,,
k19,34,vert,subv,5745.5,2475.5,72,120,K19/34,27/60 (6x10),,,,,,,,,,,,
k19,33,vert,subv,5817.5,2475.5,72,120,K19/33,27/60 (6x10),,,,,,,,,,,,
k19,32,vert,subv,5889.5,2475.5,72,120,K19/32,27/60 (6x10),,,,,,,,,,,,
k19,31,vert,subv,5961.5,2475.5,72,120,K19/31,27/60 (6x10),,,,,,,,,,,,
k19,30,vert,subv30,6033.5,2475.5,108,120,K19/30,27/60 (6x10) +30,,,,,,,,,,,,
k19,6,vert,subv30,5205.5,2595.5,108,120,K19/06,27/60 (6x10) +30,,,,,,,,,,,,
k19,7,vert,subv,5313.5,2595.5,72,120,K19/07,27/60 (6x10),,,,,,,,,,,,
k19,8,vert,subv,5385.5,2595.5,72,120,K19/08,27/60 (6x10),,,,,,,,,,,,
k19,9,vert,subv,5457.5,2595.5,72,120,K19/09,27/60 (6x10),,,,,,,,,,,,
k19,10,vert,subv,5529.5,2595.5,72,120,K19/10,27/60 (6x10),,,,,,,,,,,,
k19,11,vert,subv,5601.5,2595.5,72,120,K19/11,27/60 (6x10),,,,,,,,,,,,
k19,12,vert,subv,5673.5,2595.5,72,120,K19/12,27/60 (6x10),,,,,,,,,,,,
k19,13,vert,subv,5745.5,2595.5,72,120,K19/12A,27/60 (6x10),,,,,,,,,,,,
k19,14,vert,subv,5817.5,2595.5,72,120,K19/14,27/60 (6x10),,,,,,,,,,,,
k19,15,vert,subv,5889.5,2595.5,72,120,K19/15,27/60 (6x10),,,,,,,,,,,,
k19,16,vert,subv,5961.5,2595.5,72,120,K19/16,27/60 (6x10),,,,,,,,,,,,
k19,17,vert,subv30,6033.5,2595.5,108,120,K19/17,27/60 (6x10) +30,,,,,,,,,,,,
k20,41,vert,subv30,5205.5,2151.5,108,120,K20/41,27/60 (6x10) +30,,,,,,,,,,,,
k20,40,vert,subv,5313.5,2151.5,72,120,K20/40,27/60 (6x10),,,,,,,,,,,,
k20,39,vert,subv,5385.5,2151.5,72,120,K20/39,27/60 (6x10),,,,,,,,,,,,
k20,38,vert,subv,5457.5,2151.5,72,120,K20/38,27/60 (6x10),,,,,,,,,,,,
k20,37,vert,subv,5529.5,2151.5,72,120,K20/37,27/60 (6x10),,,,,,,,,,,,
k20,36,vert,subv,5601.5,2151.5,72,120,K20/36,27/60 (6x10),,,,,,,,,,,,
k20,35,vert,subv,5673.5,2151.5,72,120,K20/35,27/60 (6x10),,,,,,,,,,,,
k20,34,vert,subv,5745.5,2151.5,72,120,K20/34,27/60 (6x10),,,,,,,,,,,,
k20,33,vert,subv,5817.5,2151.5,72,120,K20/33,27/60 (6x10),,,,,,,,,,,,
k20,32,vert,subv,5889.5,2151.5,72,120,K20/32,27/60 (6x10),,,,,,,,,,,,
k20,31,vert,subv,5961.5,2151.5,72,120,K20/31,27/60 (6x10),,,,,,,,,,,,
k20,30,vert,subv30,6033.5,2151.5,108,120,K20/30,27/60 (6x10) +30,,,,,,,,,,,,
k20,6,vert,subv30,5205.5,2271.5,108,120,K20/06,27/60 (6x10) +30,,,,,,,,,,,,
k20,7,vert,subv,5313.5,2271.5,72,120,K20/07,27/60 (6x10),,,,,,,,,,,,
k20,8,vert,subv,5385.5,2271.5,72,120,K20/08,27/60 (6x10),,,,,,,,,,,,
k20,9,vert,subv,5457.5,2271.5,72,120,K20/09,27/60 (6x10),,,,,,,,,,,,
k20,10,vert,subv,5529.5,2271.5,72,120,K20/10,27/60 (6x10),,,,,,,,,,,,
k20,11,vert,subv,5601.5,2271.5,72,120,K20/11,27/60 (6x10),,,,,,,,,,,,
k20,12,vert,subv,5673.5,2271.5,72,120,K20/12,27/60 (6x10),,,,,,,,,,,,
k20,13,vert,subv,5745.5,2271.5,72,120,K20/12A,27/60 (6x10),,,,,,,,,,,,
k20,14,vert,subv,5817.5,2271.5,72,120,K20/14,27/60 (6x10),,,,,,,,,,,,
k20,15,vert,subv,5889.5,2271.5,72,120,K20/15,27/60 (6x10),,,,,,,,,,,,
k20,16,vert,subv,5961.5,2271.5,72,120,K20/16,27/60 (6x10),,,,,,,,,,,,
k20,17,vert,subv30,6033.5,2271.5,108,120,K20/17,27/60 (6x10) +30,,,,,,,,,,,,
k21,46,vert,subv30,6225.5,3783.5,108,120,K21/46,27/60 (6x10) +30,,,,,,,,,,,,
k21,45,vert,subv,6333.5,3783.5,72,120,K21/45,27/60 (6x10),,,,,,,,,,,,
k21,44,vert,subv,6405.5,3783.5,72,120,K21/44,27/60 (6x10),,,,,,,,,,,,
k21,1,vert,comv36,6225.5,3903.5,108,144,K21/01,36/72 (6x12) +36,,,,,,,,,,,,
k21,2,vert,comv,6333.5,3903.5,72,144,K21/02,36/72 (6x12),,,,,,,,,,,,
k23,46,vert,subv30,6225.5,3123.5,108,120,K23/46,27/60 (6x10) +30,,,,,,,,,,,,
k23,45,vert,subv,6333.5,3123.5,72,120,K23/45,27/60 (6x10),,,,,,,,,,,,
k23,44,vert,subv,6405.5,3123.5,72,120,K23/44,27/60 (6x10),,,,,,,,,,,,
k23,43,vert,subv,6477.5,3123.5,72,120,K23/43,27/60 (6x10),,,,,,,,,,,,
k23,1,vert,subv30,6225.5,3243.5,108,120,K23/01,27/60 (6x10) +30,,,,,,,,,,,,
k23,2,vert,subv,6333.5,3243.5,72,120,K23/02,27/60 (6x10),,,,,,,,,,,,
k23,3,vert,subv,6405.5,3243.5,72,120,K23/03,27/60 (6x10),,,,,,,,,,,,
k24,46,vert,subv30,6225.5,2799.5,108,120,K24/46,27/60 (6x10) +30,,,,,,,,,,,,
k24,45,vert,subv30,6333.5,2799.5,108,120,K24/45,27/60 (6x10) +30,,,,,,,,,,,,
k24,1,vert,subv30,6225.5,2919.5,108,120,K24/01,27/60 (6x10) +30,,,,,,,,,,,,
k24,2,vert,subv30,6333.5,2919.5,108,120,K24/02,27/60 (6x10) +30,,,,,,,,,,,,
k25,46,vert,subv30,6225.5,2475.5,108,120,K25/46,27/60 (6x10) +30,,,,,,,,,,,,
k25,45,vert,subv30,6333.5,2475.5,108,120,K25/45,27/60 (6x10) +30,,,,,,,,,,,,
k25,1,vert,subv30,6225.5,2595.5,108,120,K25/01,27/60 (6x10) +30,,,,,,,,,,,,
k25,2,vert,subv30,6333.5,2595.5,108,120,K25/02,27/60 (6x10) +30,,,,,,,,,,,,
k26,46,vert,subv30,6225.5,2151.5,108,120,K26/46,27/60 (6x10) +30,,,,,,,,,,,,
k26,45,vert,subv,6333.5,2151.5,72,120,K26/45,27/60 (6x10),,,,,,,,,,,,
k26,44,vert,subv,6405.5,2151.5,72,120,K26/44,27/60 (6x10),,,,,,,,,,,,
k26,43,vert,subv,6477.5,2151.5,72,120,K26/43,27/60 (6x10),,,,,,,,,,,,
k26,42,vert,subv,6549.5,2151.5,72,120,K26/42,27/60 (6x10),,,,,,,,,,,,
k26,1,vert,subv30,6225.5,2271.5,108,120,K26/01,27/60 (6x10) +30,,,,,,,,,,,,
k26,2,vert,subv,6333.5,2271.5,72,120,K26/02,27/60 (6x10),,,,,,,,,,,,
k26,3,vert,subv,6405.5,2271.5,72,120,K26/03,27/60 (6x10),,,,,,,,,,,,
k26,4,vert,subv,6477.5,2271.5,72,120,K26/04,27/60 (6x10),,,,,,,,,,,,
k26,5,vert,subv,6549.5,2271.5,72,120,K26/05,27/60 (6x10),,,,,,,,,,,,
k41,37,horz,subh30,4647.5,507.5,120,108,K41/37,27/60 (6x10) +30,,,,,,,,,,,,
k41,38,horz,subh30,4647.5,615.5,120,108,K41/38,27/60 (6x10) +30,,,,,,,,,,,,
k41,39,horz,subh,4647.5,723.5,120,72,K41/39,27/60 (6x10),,,,,,,,,,,,
k41,40,horz,subh,4647.5,795.5,120,72,K41/40,27/60 (6x10),,,,,,,,,,,,
k41,41,horz,subh,4647.5,867.5,120,72,K41/41,27/60 (6x10),,,,,,,,,,,,
k41,42,horz,subh,4647.5,939.5,120,72,K41/42,27/60 (6x10),,,,,,,,,,,,
k41,43,horz,subh,4647.5,1011.5,120,72,K41/43,27/60 (6x10),,,,,,,,,,,,
k41,44,horz,subh,4647.5,1083.5,120,72,K41/44,27/60 (6x10),,,,,,,,,,,,
k41,45,horz,subh,4647.5,1155.5,120,72,K41/45,27/60 (6x10),,,,,,,,,,,,
k41,46,horz,subh,4647.5,1227.5,120,72,K41/46,27/60 (6x10),,,,,,,,,,,,
k41,47,horz,subh,4647.5,1299.5,120,72,K41/47,27/60 (6x10),,,,,,,,,,,,
k41,48,horz,subh,4647.5,1371.5,120,72,K41/48,27/60 (6x10),,,,,,,,,,,,
k41,49,horz,subh,4647.5,1443.5,120,72,K41/49,27/60 (6x10),,,,,,,,,,,,
k41,50,horz,subh,4647.5,1515.5,120,72,K41/50,27/60 (6x10),,,,,,,,,,,,
k41,51,horz,subh,4647.5,1587.5,120,72,K41/51,27/60 (6x10),,,,,,,,,,,,
k41,52,horz,subh,4647.5,1659.5,120,72,K41/52,27/60 (6x10),,,,,,,,,,,,
k41,53,horz,subh,4647.5,1731.5,120,72,K41/53,27/60 (6x10),,,,,,,,,,,,
k41,54,horz,subh,4647.5,1803.5,120,72,K41/54,27/60 (6x10),,,,,,,,,,,,
k41,55,horz,subh,4647.5,1875.5,120,72,K41/55,27/60 (6x10),,,,,,,,,,,,
k41,56,horz,subh30,4647.5,1947.5,120,108,K41/56,27/60 (6x10) +30,,,,,,,,,,,,
k44,46,vert,subv30,4845.5,1815.5,108,120,K44/46,27/60 (6x10) +30,,,,,,,,,,,,
k44,45,vert,subv,4953.5,1815.5,72,120,K44/45,27/60 (6x10),,,,,,,,,,,,
k44,44,vert,subv,5025.5,1815.5,72,120,K44/44,27/60 (6x10),,,,,,,,,,,,
k44,43,vert,subv,5097.5,1815.5,72,120,K44/43,27/60 (6x10),,,,,,,,,,,,
k44,42,vert,subv,5169.5,1815.5,72,120,K44/42,27/60 (6x10),,,,,,,,,,,,
k44,41,vert,subv,5241.5,1815.5,72,120,K44/41,27/60 (6x10),,,,,,,,,,,,
k44,40,vert,subv,5313.5,1815.5,72,120,K44/40,27/60 (6x10),,,,,,,,,,,,
k44,39,vert,subv,5385.5,1815.5,72,120,K44/39,27/60 (6x10),,,,,,,,,,,,
k44,38,vert,subv,5457.5,1815.5,72,120,K44/38,27/60 (6x10),,,,,,,,,,,,
k44,37,vert,subv,5529.5,1815.5,72,120,K44/37,27/60 (6x10),,,,,,,,,,,,
k44,36,vert,subv,5601.5,1815.5,72,120,K44/36,27/60 (6x10),,,,,,,,,,,,
k44,35,vert,subv,5673.5,1815.5,72,120,K44/35,27/60 (6x10),,,,,,,,,,,,
k44,34,vert,subv,5745.5,1815.5,72,120,K44/34,27/60 (6x10),,,,,,,,,,,,
k44,33,vert,subv,5817.5,1815.5,72,120,K44/33,27/60 (6x10),,,,,,,,,,,,
k44,32,vert,subv,5889.5,1815.5,72,120,K44/32,27/60 (6x10),,,,,,,,,,,,
k44,31,vert,subv,5961.5,1815.5,72,120,K44/31,27/60 (6x10),,,,,,,,,,,,
k44,30,vert,subv30,6033.5,1815.5,108,120,K44/30,27/60 (6x10) +30,,,,,,,,,,,,
k44,1,vert,subv30,4845.5,1935.5,108,120,K44/01,27/60 (6x10) +30,,,,,,,,,,,,
k44,2,vert,subv,4953.5,1935.5,72,120,K44/02,27/60 (6x10),,,,,,,,,,,,
k44,3,vert,subv,5025.5,1935.5,72,120,K44/03,27/60 (6x10),,,,,,,,,,,,
k44,4,vert,subv,5097.5,1935.5,72,120,K44/04,27/60 (6x10),,,,,,,,,,,,
k44,5,vert,subv,5169.5,1935.5,72,120,K44/05,27/60 (6x10),,,,,,,,,,,,
k44,6,vert,subv,5241.5,1935.5,72,120,K44/06,27/60 (6x10),,,,,,,,,,,,
k44,7,vert,subv,5313.5,1935.5,72,120,K44/07,27/60 (6x10),,,,,,,,,,,,
k44,8,vert,subv,5385.5,1935.5,72,120,K44/08,27/60 (6x10),,,,,,,,,,,,
k44,9,vert,subv,5457.5,1935.5,72,120,K44/09,27/60 (6x10),,,,,,,,,,,,
k44,10,vert,subv,5529.5,1935.5,72,120,K44/10,27/60 (6x10),,,,,,,,,,,,
k44,11,vert,subv,5601.5,1935.5,72,120,K44/11,27/60 (6x10),,,,,,,,,,,,
k44,12,vert,subv,5673.5,1935.5,72,120,K44/12,27/60 (6x10),,,,,,,,,,,,
k44,13,vert,subv,5745.5,1935.5,72,120,K44/12A,27/60 (6x10),,,,,,,,,,,,
k44,14,vert,subv,5817.5,1935.5,72,120,K44/14,27/60 (6x10),,,,,,,,,,,,
k44,15,vert,subv,5889.5,1935.5,72,120,K44/15,27/60 (6x10),,,,,,,,,,,,
k44,16,vert,subv,5961.5,1935.5,72,120,K44/16,27/60 (6x10),,,,,,,,,,,,
k44,17,vert,subv30,6033.5,1935.5,108,120,K44/17,27/60 (6x10) +30,,,,,,,,,,,,
k45,46,vert,subv30,4845.5,1491.5,108,120,K45/46,27/60 (6x10) +30,,,,,,,,,,,,
k45,45,vert,subv,4953.5,1491.5,72,120,K45/45,27/60 (6x10),,,,,,,,,,,,
k45,44,vert,subv,5025.5,1491.5,72,120,K45/44,27/60 (6x10),,,,,,,,,,,,
k45,43,vert,subv,5097.5,1491.5,72,120,K45/43,27/60 (6x10),,,,,,,,,,,,
k45,42,vert,subv,5169.5,1491.5,72,120,K45/42,27/60 (6x10),,,,,,,,,,,,
k45,41,vert,subv,5241.5,1491.5,72,120,K45/41,27/60 (6x10),,,,,,,,,,,,
k45,40,vert,subv,5313.5,1491.5,72,120,K45/40,27/60 (6x10),,,,,,,,,,,,
k45,39,vert,subv,5385.5,1491.5,72,120,K45/39,27/60 (6x10),,,,,,,,,,,,
k45,38,vert,subv,5457.5,1491.5,72,120,K45/38,27/60 (6x10),,,,,,,,,,,,
k45,37,vert,subv,5529.5,1491.5,72,120,K45/37,27/60 (6x10),,,,,,,,,,,,
k45,36,vert,subv,5601.5,1491.5,72,120,K45/36,27/60 (6x10),,,,,,,,,,,,
k45,35,vert,subv,5673.5,1491.5,72,120,K45/35,27/60 (6x10),,,,,,,,,,,,
k45,34,vert,subv,5745.5,1491.5,72,120,K45/34,27/60 (6x10),,,,,,,,,,,,
k45,33,vert,subv,5817.5,1491.5,72,120,K45/33,27/60 (6x10),,,,,,,,,,,,
k45,32,vert,subv,5889.5,1491.5,72,120,K45/32,27/60 (6x10),,,,,,,,,,,,
k45,31,vert,subv,5961.5,1491.5,72,120,K45/31,27/60 (6x10),,,,,,,,,,,,
k45,30,vert,subv30,6033.5,1491.5,108,120,K45/30,27/60 (6x10) +30,,,,,,,,,,,,
k45,1,vert,subv30,4845.5,1611.5,108,120,K45/01,27/60 (6x10) +30,,,,,,,,,,,,
k45,2,vert,subv,4953.5,1611.5,72,120,K45/02,27/60 (6x10),,,,,,,,,,,,
k45,3,vert,subv,5025.5,1611.5,72,120,K45/03,27/60 (6x10),,,,,,,,,,,,
k45,4,vert,subv,5097.5,1611.5,72,120,K45/04,27/60 (6x10),,,,,,,,,,,,
k45,5,vert,subv,5169.5,1611.5,72,120,K45/05,27/60 (6x10),,,,,,,,,,,,
k45,6,vert,subv,5241.5,1611.5,72,120,K45/06,27/60 (6x10),,,,,,,,,,,,
k45,7,vert,subv,5313.5,1611.5,72,120,K45/07,27/60 (6x10),,,,,,,,,,,,
k45,8,vert,subv,5385.5,1611.5,72,120,K45/08,27/60 (6x10),,,,,,,,,,,,
k45,9,vert,subv,5457.5,1611.5,72,120,K45/09,27/60 (6x10),,,,,,,,,,,,
k45,10,vert,subv,5529.5,1611.5,72,120,K45/10,27/60 (6x10),,,,,,,,,,,,
k45,11,vert,subv,5601.5,1611.5,72,120,K45/11,27/60 (6x10),,,,,,,,,,,,
k45,12,vert,subv,5673.5,1611.5,72,120,K45/12,27/60 (6x10),,,,,,,,,,,,
k45,13,vert,subv,5745.5,1611.5,72,120,K45/12A,27/60 (6x10),,,,,,,,,,,,
k45,14,vert,subv,5817.5,1611.5,72,120,K45/14,27/60 (6x10),,,,,,,,,,,,
k45,15,vert,subv,5889.5,1611.5,72,120,K45/15,27/60 (6x10),,,,,,,,,,,,
k45,16,vert,subv,5961.5,1611.5,72,120,K45/16,27/60 (6x10),,,,,,,,,,,,
k45,17,vert,subv30,6033.5,1611.5,108,120,K45/17,27/60 (6x10) +30,,,,,,,,,,,,
k46,46,vert,subv30,4845.5,1167.5,108,120,K46/46,27/60 (6x10) +30,,,,,,,,,,,,
k46,45,vert,subv,4953.5,1167.5,72,120,K46/45,27/60 (6x10),,,,,,,,,,,,
k46,44,vert,subv,5025.5,1167.5,72,120,K46/44,27/60 (6x10),,,,,,,,,,,,
k46,43,vert,subv,5097.5,1167.5,72,120,K46/43,27/60 (6x10),,,,,,,,,,,,
k46,42,vert,subv,5169.5,1167.5,72,120,K46/42,27/60 (6x10),,,,,,,,,,,,
k46,41,vert,subv,5241.5,1167.5,72,120,K46/41,27/60 (6x10),,,,,,,,,,,,
k46,40,vert,subv,5313.5,1167.5,72,120,K46/40,27/60 (6x10),,,,,,,,,,,,
k46,39,vert,subv,5385.5,1167.5,72,120,K46/39,27/60 (6x10),,,,,,,,,,,,
k46,38,vert,subv,5457.5,1167.5,72,120,K46/38,27/60 (6x10),,,,,,,,,,,,
k46,37,vert,subv,5529.5,1167.5,72,120,K46/37,27/60 (6x10),,,,,,,,,,,,
k46,36,vert,subv,5601.5,1167.5,72,120,K46/36,27/60 (6x10),,,,,,,,,,,,
k46,35,vert,subv,5673.5,1167.5,72,120,K46/35,27/60 (6x10),,,,,,,,,,,,
k46,34,vert,subv,5745.5,1167.5,72,120,K46/34,27/60 (6x10),,,,,,,,,,,,
k46,33,vert,subv,5817.5,1167.5,72,120,K46/33,27/60 (6x10),,,,,,,,,,,,
k46,32,vert,subv,5889.5,1167.5,72,120,K46/32,27/60 (6x10),,,,,,,,,,,,
k46,31,vert,subv,5961.5,1167.5,72,120,K46/31,27/60 (6x10),,,,,,,,,,,,
k46,30,vert,subv30,6033.5,1167.5,108,120,K46/30,27/60 (6x10) +30,,,,,,,,,,,,
k46,1,vert,subv30,4845.5,1287.5,108,120,K46/01,27/60 (6x10) +30,,,,,,,,,,,,
k46,2,vert,subv,4953.5,1287.5,72,120,K46/02,27/60 (6x10),,,,,,,,,,,,
k46,3,vert,subv,5025.5,1287.5,72,120,K46/03,27/60 (6x10),,,,,,,,,,,,
k46,4,vert,subv,5097.5,1287.5,72,120,K46/04,27/60 (6x10),,,,,,,,,,,,
k46,5,vert,subv,5169.5,1287.5,72,120,K46/05,27/60 (6x10),,,,,,,,,,,,
